Puzzle,Solution,
..8....31..9.3.4....48..6..1..........6.4..8..82...3..7.....1.6....62.4..4...1.9.,568427931219635478374819625137298564956143287482756319723984156891562743645371892,
4...39..5.......2.3...........6.....5...94.....6258..9.9.1.2.53..3..6..22..58..4.,428739615719465328365821497932617584587394261146258739694172853853946172271583946,
6.......831..5...9.......2.......28.1...8.6.55....1..7....25.7..9..73....8.1.65..,647392158312458769859617324976534281124789635538261947461925873295873416783146592,
......5.3.3.1.2........4.1.7.....8..58.24..3..148...5.45..7..9...1...3....7.29...,149786523635192478872534619723915864586247931914863752458371296291658347367429185,
67.25..488........34.8......52..9..6.......5.4..6....7.3.59..8......4..3....3..95,679251348825943761341876529752419836916387452483625917137592684598164273264738195,
...59...62....74..73.6..2..1..7.36....2..9.1...7.1......1.....4...12..9......6..7,814592376296837451735641289189753642352469718467218935921375864678124593543986127,
6....15....5..43....43....1....3.12..5......6326........3.7......14537..2..8.....,632781549915264387784395261479536128158927436326148975593672814861453792247819653,
5.........1...396.67....4.1......7......7...4...96..232...4.3.6.5.....497..1..2..,529614837418753962673289451965432718382571694147968523291845376856327149734196285,
...5.4..3...82..65......9.796..3.27..7.......8....2........5.3....48...2.342.....,716594823493827165528361947965138274372946581841752396287615439659483712134279658,
...........31.9....98..6......3.89..3......2.456..1.8..61.2.89.9.4............3.1,145782639623149578798536412217358964389674125456291783561423897934817256872965341,
....3..712....9.65.51..6..4.6..4.9...42......9....3.5..1......96.......37.3....4.,496538271237419865851726394165842937342975186978163452514387629689254713723691548,
.6..1.4..85...26...49....1.7.......2.2...15.6.8.4..9....589...............8..6.9.,267318459851942637349675218714569382923781546586423971675894123492137865138256794,
........57...913...2.6.5...61.....9..3..26...5.94...8........38......9..3.....516,961374825785291364423685179612857493834926751579413682147569238256138947398742516,
...2.......84.3......7.826...9....743.5...9..27.........3......764.....258..9..37,657219483928463751431758269819326574345187926276945318193872645764531892582694137,
.4..73..9.3..5.4.........5...962...3..1...7.65.4.......9...5.6.2...49.37......9..,845173629632958471917462358789621543321584796564397812198735264256849137473216985,
.2......77....98.11.....6236..58.73..8..6.1....39........6.5.8.....7...2....3....,825316497736429851194758623642581739987263145513947268271695384369874512458132976,
54...2.....23.5..4.......2..3.5.47......9...18.......52.8..3.1.19.8..4........35.,547982163612375894389461527931524786475698231826137945258743619193856472764219358,
...87...6......1.96..9...7.5....2.4.7.8.4.............4.6.......9..81..51...2.697,951874236874236159632915874513762948768349512249158763426597381397681425185423697,
.9..1.2.48.......3.3..6.81...5394..............85.......3...9..58.6..4..1...423..,796813254851427693234965817615394728947281536328576149473158962582639471169742385,
7.5.96..8..6....4.2....7.....7.8.....2..1...461........51..9...4..72..91...4..8.6,745296138196358742283147965537684219829513674614972583351869427468725391972431856,
628...3.9..5...........1..28.....63...3.65.9...1........45..12..3...9.5..1......8,628754319195328764347691582859412637473865291261937845984576123732189456516243978,
.3..8.4...5624.7......16........5.18.7.8......2..6......37.1..........5.....2.687,231587496856249731497316825364975218179832564528164379683751942742698153915423687,
4.8....252..5..9..9...6.4....7.2..6..4.3.6..2..5.8..7.........8....9...3...6...4.,468937125273514986951862437137425869849376512625189374516743298784291653392658741,
......284.4.......9.2...53....14.6..2..6.....6.9.8..5.8.3.29..5..5.3...8.........,156973284348256719972814536587142693234695871619387452863729145725431968491568327,
.36....988.9....57.4...5...7...19......7.4............9...5.8.417..4...6..8.613..,536172498819436257247895163784619532351724689692583741963257814175348926428961375,
...9.427.6............6...446.2.....3.5...7.1..9..7......1........6.35.77.45.9.13,153984276642715938978362154467231895325896741819457362536178429291643587784529613,
.6....9...1.7.6.....9.5......46.9.5.........375..8.61......3.65843............1..,567432981318796542429851376134629758986517423752384619271943865843165297695278134,
...89......4..6....8..32...76..24.3...3...52.4.5.8.67........5.3......8....645...,637891245294756813581432967769524138813967524425183679942318756356279481178645392,
..9....28.52.18..93...2.4....84..3..79.2......3.8.....9...4...2.....9.5.........1,619374528452618739387925416528491367794236185136857294965143872241789653873562941,
8..6.92..........4...2.35...2.5..6..6..3.8.....5.1.4.8.6.89..5......21..2......9.,841659273352187964976243581128574639694328715735916428467891352589732146213465897,
..93...5......7.9..7...4.1...3.7...9..69.....1...2....93......2..4652....67......,649318257581267394372594618423176589756983421198425736935741862814652973267839145,
3....9....49.........45...94.3..1...7..9.4.53...8....2.24...1..1..3..9.4........7,358679241649213578271458369483521796712964853596837412824796135167385924935142687,
.8.146.....67.29......5.14........6.1......72.29.6.....7...4...6..8.7..1......7..,985146237416732985237958146853271469164389572729465813371524698642897351598613724,
.........6.7.3.5..3....57..7..52.1.9....9...74.53..62......29.5...917..4.4.......,529746813687139542314285796768524139231698457495371628173462985852917364946853271,
1......6...45..2.3..394....639.5..1.2.....8....531.......8........294..1.....5...,198723564764581293523946178639458712241679835875312946412867359357294681986135427,
........6.986.5...4.3.7..98....8...45.....2...46.3.....2..6.......4....7...9...2.,257893146198645732463172598312586974589714263746239815821367459935421687674958321,
........5.2....48.1...3....56..2.84..8.....2.3...1.5....9..1..38..6.......5...96.,496872135723156489158934672561329847984567321372418596649281753837695214215743968,
57......89.........8...6...86...7....2..9....3.9.68.7.43..2.56....85.72......3.89,576942318942381657183576942865237194724195836319468275438729561691854723257613489,
.8...16...27...........3..7...........821.5.....7..134....4.2.8.46...7..81.56.4..,389471652627985341154623987791354826438216579265798134573149268946832715812567493,
2...51.3...56......8..3.....638....475........4.....7.....85.1.4.1..2..7.....7...,294751638315698742687234195163879524752143986849526371976485213431962857528317469,
6.....1..9.5.61.8....7..2.4.89..7....2.............71.....2..4....6....98..4...7.,672384195945261387138759264589137426721846953463592718357928641214675839896413572,
..5..2...6....75.9....6.....69....1...2.83.9.8..9..75.2.........5.6312..1..8.5...,385192647621347589497568321769254813512783496843916752238479165954631278176825934,
.46......9....46.77...5...1879..5.......61..............18.65...3.14.8...9....7..,246917385915384627783652491879235146352461978164798253421876539537149862698523714,
.6.38.5....35....7.49....8...............8.7667..5.....957.36..1....4.9....1....8,761389524283541967549276183914637852352918476678452319895723641137864295426195738,
.....4...7.....93...3....85.864......3..8..4...9...5..3..9...7...2...8....874..29,895234167741856932263197485586412793137589246429673518354928671972361854618745329,
.5..39.6...26..4..98.45...3.158....2................5....523..11...6......9..8.26,451739268372681495986452173715896342264375819893214657647523981128967534539148726,
...4..............68459.....1.6....9.37..5.....5.7..83..38...5........4.....3..96,351467928729318465684592137418623579237985614965174283193846752876259341542731896,
2...9...4....3.5....14..6........2...7...2.41..3.5...949..2..5....3......3.5...7.,257691834964238517381475692149783265578962341623154789496827153715346928832519476,
..97......1...2...2..5.....8.....9.....8.6....63.9..1...52..3...9..63.......8..26,359718642418632579276549183847321965921856437563497218685274391792163854134985726,
.1...4..8.8...1..927.5....1...1..8......3...23..849......7.8.9...13....7.......2.,613974258485261379279583461794152836158637942326849715532718694941326587867495123,
.9..1...2...42.8.77..5..4.....74..8....1.5.........74.1..........389.5..24.....1.,894617352531429867726538491952743186467185239318962745189254673673891524245376918,
....65.9.4......58.35...........61...84..1..6...84...78.3.......1935.....6.......,178265493496713258235498671927536184384971526651842937843629715719354862562187349,
78..3..6..........59.76....65..173...39.5....1..9..6....8...57.3...45....4.1.8...,781432965426589713593761482652817349839654127174923658218396574367245891945178236,
.7.9.532.3.........65.....7..3.2..9.62...9...5.....8..2.93.6...85.2.7......4...6.,478965321312784956965132487783521694621849735594673812249316578856297143137458269,
.3.....9.......54.....39.........851...41.3....537....9.18....2.58..21..2..1..4..,132564798796281543584739216473926851829415367615378924941857632358642179267193485,
.....9...1734........758....4.3.....8..5.29..2..87...3..2.......9.....3251....8..,685139427173426589924758361746391258831562974259874613362987145498615732517243896,
.5.61......1.......4.28...626...47.87.....4.21......3....7..2....3......5......43,857619324621437589349285176265394718738156492194872635986743251413528967572961843,
..5.....4...6.8....9.71..2..5492..7..69......7..8.1.....2.9.4..9....75.....4.....,615239784237648159498715326154923678869574213723861945582196437941387562376452891,
....3.....42..7.53.7.5...1...7....4.......8...8...3..1.1..5.6...348.1..7....26.8.,591432768842167953376589412967218345123945876485673291218754639634891527759326184,
.....5.7..7.3..........2....184.....43..8.....5...7...8...4.2.6..716..83..3.....4,326815479571394862984672351718426935439581627652937148895743216247169583163258794,
.........21..9.......3...716.21...4...9.37..6..............9..31..6.3.84...74..2.,483571692217496358956382471632158947549237816871964235724819563195623784368745129,
..87.........6...213.8......4.3...9...2..4.......86...4..9.1.73.1.43...8.9.....2.,628753419754169832139842657845317296362594781971286345486921573217435968593678124,
...2..3..82..........9386...8...64..95.....6.6...4.9.2....5....5....2..3.9.1...8.,469215378823467519715938624182596437954723861637841952278359146541682793396174285,
..18.75...9..5..2....3.............14...38..2....9.74..294...7...71...8..........,641827539398654127752319468973246851415738692286591743129485376537162984864973215,
.3....47.......2.1.1..7...3.8...4..7......32.....29...3..6...82..91...6.74..8....,635291478497836251218475693982364517564718329173529846351647982829153764746982135,
...7..4..2......7.........59.4.236..7....621...6.....96...9.7....5.6....4.95.1.2.,563718492291645873847239165954123687738956214126487539612394758375862941489571326,
..4...1.......3.95...5....3..56.231..1.....6.3.....9.2.8....2.6..18..4..2.9....8.,534986127167243895928517643895672314712439568346158972483791256671825439259364781,
8.2.15...9...3...7....8.....34...........92....184.5..1.3...98..2....35..5.....1.,872615439915432867346987125534721698687359241291846573163574982729168354458293716,
..3..6....8....6.....2.498....1..2.64...235....9.8..4..584.........5....26......5,943876152782915634516234987835149276471623598629587341358461729194752863267398415,
2.....75.....61.....5..83.4.1.7...8..2..8....7....3...13.8...75..2..4...6...1....,281439756347561829965278314516792483423685197798143562134826975872954631659317248,
......7........6.8.....2.1........797..32...165...8...36..7..5.8.....9....21.53..,126483795439517628587962413243651879798324561651798234364879152815236947972145386,
