Puzzle,Solution,
.2...4.9.....2...3.......6754.6.1....72......1....253..94...17271....95.........6,627314895859726413431859267543681729972435681168972534394568172716243958285197346,
.9..4286.2..6....556.........39..54.8.42.....6...7...3..5.3..97........4.......5.,397542861248691735561387429173968542854213976629475183485136297732859614916724358,
9..1......1....5........4.........2..5..628..4..58.7...27.5..498...2...6..16....7,984135672216478593375296418768314925159762834432589761627851349843927156591643287,
...1..3.2.3.6...14.....5....1....53...7...96....9....14.........265.....9.12.4...,694178352835692714172435896219846537547321968368957241483769125726513489951284673,
..3.18792.....3...1.279..5.........7...35....3.....92..8.......5...89371.....7.4.,453618792978523416162794853825941637697352184314876925781435269546289371239167548,
........6..5...213.6.4.1.9.3.....6....1...45.7.9..2......6..3..5.39.7............,138259746495876213267431598352148679681793452749562831914625387523987164876314925,
2..319......7........8.2...8...3.....21..4...9.4....1...8...7.11..92.84....4..36.,287319456613745982549862137875136294321594678964278513498653721136927845752481369,
.5.8..6.....3.9...2..........6.3...5.9..8.4....3..5.....5.9.1.3....42..68.....24.,354827691618359724279461358786234915592186437143975862425698173931742586867513249,
.........8.4..9...9.......3..........2..7..4....3285..7..2.6.9..86......3...5748.,237861954854739612961542873578614239623975148419328567745286391186493725392157486,
72.....4...85......5.....9....9..7..64..75.....23.....5..2.3479.....836..3...92.5,729136548468597123351482697815924736643875912972361854586213479294758361137649285,
........4....1....39.8..6....1........2.9.835.5....2...4.98.36...8...9..5..36....,216539784784612593395874621861253479472196835953748216147985362638421957529367148,
..71..2....96.47..6...5.3.1..............74......1.6...2......39.6.35.72.3...65..,457183296319624758682759341563942817198367425274518639825471963946835172731296584,
.2......8...241.9.9.......661...2......89......3.6..2....91...3...7...4..4..3.8..,721659438368241597954387216615472389472893165893165724287914653536728941149536872,
......68.6.85..1.....2..75......3.7...6.......5..1..341.3.7.....45.......7.68....,527149683698537142314268759281493576436752891759816234163975428845321967972684315,
..1.792.8....2.75....4.5.9.....4.97..375..8219..1......8.........97.....5......1.,351679248694821753278435196816342975437596821925187634783214569169753482542968317,
..81.4.6.....658....3.....1.2.......65.2.1..7.....7..6.....8.1.7....6..2..2.1..5.,978134265241965873563872491327659148654281937189347526436528719715496382892713654,
...7..6..9.1.2..836.3..872......7.68.5.1...7.......3.1............68..32...231...,285743619971526483643918725194357268358162974726894351832475196417689532569231847,
.1.........2.9.6.......62.73...18.621..7...35.7.9..8.......2..8.9.3...7.......3..,617235489482197653935846217349518762128764935576923841763452198294381576851679324,
...1....2.23..4....5.....1...2..1.5.4.7.3........9.82.......14.3.58......9.5....7,846179532123654978759328416962481753487235691531796824278963145315847269694512387,
........71.8..4......9.......4.1.7....5.89....13..64...3....6.487...19..5...6.3..,492138567158674293367952841684513729725489136913726485231895674876341952549267318,
1.........98.........293.7...7.2..6..629........6.4......8.6..7.4.1...96.1..4.2.3,173568942298417635654293178987321564462975381531684729329856417745132896816749253,
...21..38.8....7....73.....83.6.....6.......2572....8.316....5........9.75.16..2.,965217438283546719147389265834652971691873542572491683316924857428735196759168324,
3......9..785..2.3.4...9...6.......2.5.7.............8..26...54.6.85...9...39.6..,326187495978546213541239876687913542254768931139425768892671354763854129415392687,
5....42.6.6.8..4.........3..9.372........9...........5.765..9..92..8.6.........83,518934276367825419249761538195372864684159327732648195876513942923487651451296783,
3.........57.14..22.9...3..59243...1..........31.........7....97....8.24...2.5..3,316982457857314692249657318592436781478521936631879245125743869763198524984265173,
3..85.........2.3.8......944..31.9..7..5.9.21.........94..8.2..17..9.4.......3.1.,369854172514972836827631594452316987738549621691728345946187253173295468285463719,
...3....1.1.7.8.3....9....59....41.3..413...8..........31....8.6.9.....44...5..6.,896325741215748936347916825962584173754132698183697452531469287629873514478251369,
...9......7.....9..5.....148...2..5...4...83.....5...99.1..53...87..4......39...7,432961578178542693659837214896423751524179836713658429961785342387214965245396187,
..72..894......7......865.2.......8..948.....7.3.4.....2...7.......5...9.59....4.,567231894832594761941786532215679483694823175783145926426917358378452619159368247,
1.7....3289...7.....2..9......26..13.4....67......8.9.9...8..4..231........7.....,167854932894327561532619784789265413245931678316478295971582346423196857658743129,
....1....2.674..19...6.5.....2..1....7....3.26.9.74..1..1..7.26..4.........9.....,795812463286743519413695278542381697178569342639274851851437926964128735327956184,
....8...3.7......8.25.4...1.56......4.1....6.....3.........258......6....68.1437.,614289753379165428825743691956428137431957862782631945147392586593876214268514379,
..73....921......8...6..........15..7..82.39..9...7.82..9....5..62.....3..8..37..,687352419215479638934618275823941567751826394496537182379264851162785943548193726,
.....3.9.2......4..76..42..8.......6..469..2.3.9.......3....8....128....6.2...714,148723695293865147576914238825431976714698523369572481937146852451287369682359714,
..1.54.68......1.3....8....1.8...6..647.......9..4.....54..1.3.719....5.8.6...47.,371254968485697123962183547128375694647912385593846712254761839719438256836529471,
...8...26.7........1.6......4...2....27.6.481..17....5.......5...6.4.7.3...37...4,459837126673421598218659347345182679927563481861794235734916852596248713182375964,
.8..94......2.1...2.6..8.4..7....3............3....9769....62.1..7.1.6...684.2..3,381794562754261839296538147475629318619387425832145976943876251527913684168452793,
2...3...6.....8.....42....712....56.56..7..8...31.....6...812........3...7...4...,218739456736548921954216837127893564569472183483165792645381279891627345372954618,
......7.2.9..42....78..6......4..5.66...7.19...5.8.4.....8......84.....5..1......,453198762196742853278536941817429536642375198935681427529813674384967215761254389,
...5...8..37........6.8....2..861.4.4.........83......65..237...2.1..46......52.3,142536987837419526596782134275861349461397852983254671654923718329178465718645293,
....6...8...1.52....5...3.4.....6......27.....5...8.3..4...75..6.1.4...2....8.1..,123764958984135276765829314418356729396271485257498631842917563671543892539682147,
.8..6..9......5.....2.4.3...1..........69...1..6......13.2....45....46...9.5...38,481362795369875142752149386815723469243698571976451823137286954528934617694517238,
.96..817..3......44.8..3..9.....1.6....7.....3..689.1....4.6....7..2............8,296548173731962584458173629849251367615734892327689415582496731173825946964317258,
627.4..............1...82.7....7.6.3......5....4...1.2..36.74.....81.3.68...24...,627149835538762914419538267985271643261483579374956182153697428742815396896324751,
....58.3..........5...2.........4.2.7..83.15...2.164.32.71...6...1...84...8.6....,479658231123749586586321794315974628764832159892516473247183965631295847958467312,
5.6...8.13.8.4...........9.....1.243...8..9.6.1.........3...46.96.2..1.8..2..3...,546329871398741625721685394857916243234857916619432587173598462965274138482163759,
76..2..4.8......6.52.64..73.8..5....3.....8.4.723...5......4..7....72......5.1...,763125948814793265529648173981456732356217894472389651138964527645872319297531486,
...........9.....47......3...7..1.636..3...2832...9..11..24.....647.8.......6..92,436872159819536274752914836987421563641357928325689741193245687264798315578163492,
.........93.6..8.2.6..735.9.2...9...3....5.....5...4..4....73....82....5...5..6..,581492736937651842264873519826749153349185267175326498452967381618234975793518624,
..3..8.....9.....5...4.2..849..6....2...19..4.5.8........12.....85..3..9......1..,543698712829371465617452938498267351236519874751834296974126583185743629362985147,
257.9....9..247..............386.74..7...92....6.5..3.6..5.3...........63...24...,257196483938247651164385972523861749871439265496752138612573894745918326389624517,
..6...3.....8..9...1..79....71.8......32...5....1.7....57.2....62.......9.85..2..,896452317745813926312679548271385469483296751569147832157924683624738195938561274,
.....3.7.3....1......24.....2.3.9........78.2.78...9...89....5.2..9..1.81...5...7,842693571395871426716245389521389764934567812678124935489712653257936148163458297,
..7.36...9........58..2.4.....2.9...3.8.4.27..........75.........64...3....58.62.,247836519961754382583921467174269853398145276625378194752613948816492735439587621,
.......8.....735493.......7.7.1......9..8....48...7.5..4.85..9.....6...11..9.....,957416382816273549324598167675149238293685714481327956742851693539764821168932475,
..8.........7..4.5.598.......1.36...4.3.9.5.68...4..........6.1.....1.5..6....3.9,648352917312769485759814263571236894423198576896547132285973641934621758167485329,
..6..458..5.7..4.3.......2.7...5......8.96...6.48.29.........36..26.8.9..........,396214587251789463487365129729153648518496372634872951875941236142638795963527814,
7...4...8.....7....8.2...1.2...95...5....1.......2...4..6.8.1.9..71...62..4.7....,715946328632817945489253716273495681548361297961728534326584179857139462194672853,
3.1.2.......7...3.6.25..8...68..5....936..18.7............62.575....3.6.........9,351428976984716532672539841168395724293674185745281693839162457517943268426857319,
7..6.8.....24....3.6.1.....6.3.748.99....627.....9.1....8......1....29..2........,751638492892457613364129587613274859985316274427895136548963721136782945279541368,
8..6........39..48....7..3.94...56......8..7..86..4...2......6.4..85.....3......9,893641752657392148124578936942735681315986274786124593279413865461859327538267419,
......4.3.2..9.8..1......6.9.....1.4......7..23......9..49...7.68..349...1.82....,568172493423596817197348562975683124846219735231457689354961278682734951719825346,
...2..6..8.19......63.....8...8....2...6.37.5....75.3...8...59..7.3.8.....5......,794281653851936274263547918537894162189623745642175839318462597976358421425719386,
7.....4.9....3.....4......221.8......3..2.......97....4....89..9..1....48234...16,758216439192734865346589172217845693539621748684973251461358927975162384823497516,
.6..7..2....4......8.2..6.59..7..4..74.5.1...1.5....................974...1...9.6,369875124512496378487213695926738451748561239135942867894627513653189742271354986,
..84.73..7...2......3..891...5......41....8.2.3..........5.3.........2.4.87.1.5..,158497326796321485243658917875142693419736852632985741924563178561879234387214569,
.681..9........4..4..68...23...6..8...6.....359........41.....6..5.392..23.....9.,768142935123795468459683172374261589816954723592378641941827356685439217237516894,
..231....4....8.6.......1.2.....1.....1...93.9...2478.2...6..4.........6....8.317,752316498419278563368549172847931625621857934935624781273165849184793256596482317,
